timestamp,frame,x,y,speed,tremor,smoothness,target_x,target_y,target_radius,hit
1758278072.9888756,0,115,357,0.0,0.0,0.0,300,200,68,0
1758278073.1148653,1,114,358,0.0,0.0,0.0,300,200,76,0
1758278073.2352004,2,114,357,9.76748204366854,0.12914196224094143,0.0,300,200,84,0
1758278073.3458881,3,115,356,10.770523400619672,0.30901699437494745,583.3860319601483,300,200,92,0
1758278073.4574718,4,115,356,8.077892550464753,0.3016300117963108,1064.49376941973,300,200,100,0
1758278073.5722876,5,115,356,6.462314040371803,0.3145281988868342,1042.5680345132023,300,200,108,0
1758278073.6810954,6,115,356,5.385261700309836,0.34230712770160543,902.8904030620446,300,200,116,0
1758278073.7994528,7,116,357,6.322891227026615,0.37381911252971983,893.1276085351592,300,200,124,0
1758278073.9027598,8,116,357,5.532529823648288,0.36358351439825337,1182.160774556695,300,200,132,0
1758278074.0312016,9,117,357,5.782873929614918,0.4551699292240481,1211.1739135985795,300,200,140,0
1758278074.1594281,10,118,359,6.948428607212084,0.7652464728827293,1133.6706223089998,300,200,148,0
1758278074.2714145,11,,,6.316753279283713,0.8353200195462259,1270.8942903759585,300,200,156,0
1758278074.4337,12,,,5.790357172676736,0.8182107857198883,1243.2724156069903,300,200,164,0
1758278074.5752006,13,,,5.344945082470834,0.7484835043595032,1185.4137365222632,300,200,172,0
1758278074.70629,14,,,4.963163290865774,0.666581470236579,1134.9472452531443,300,200,180,0
1758278074.8505533,15,,,4.632285738141389,0.5941143839736599,1090.4220422913327,300,200,188,0
1758278075.0000622,16,,,4.3427678795075515,0.5393356486819926,1050.7569718368484,300,200,196,0
1758278075.140451,17,,,4.087310945418872,0.5051071876621038,1015.1276765048624,300,200,204,0
1758278075.2501707,18,,,3.8602381151178236,0.49087730047329436,982.8931463443905,300,200,212,0
1758278075.3947837,19,,,3.657067688006359,0.4935528407812838,953.5464143702586,300,200,220,0
1758278075.5220368,20,390,376,110.5564100850243,52.806248173276074,31186.481762942785,300,200,228,1
1758278075.6790745,21,373,303,128.0201503653559,63.29737705120123,50269.19227765174,174,125,236,0
1758278075.8158157,22,358,264,136.09098638728275,66.62192897770692,51322.963903876946,174,125,244,1
1758278075.9449677,23,355,227,142.67068964057427,67.53038316163155,50121.515881470346,274,52,250,1
1758278076.0524068,24,362,201,147.16836487243438,67.22593642108382,48970.784311716154,565,227,250,1
1758278076.1995342,25,368,192,144.2223889855295,65.47425514257662,47909.91694531249,127,92,250,0
1758278076.3185642,26,369,179,142.88840530435414,62.796075973033325,46972.25581572934,127,92,250,0
1758278076.4655585,27,367,180,138.15964700492472,59.04049390117705,46041.154398537336,127,92,250,0
1758278076.5980988,28,368,200,138.6213056518105,54.30918353311328,45214.38648469022,127,92,250,0
1758278076.7619817,29,376,216,137.6052047143852,49.30802066938752,44394.677519737386,127,92,250,0
1758278076.8819854,30,388,210,136.745029606272,44.56437118534218,43596.904668311734,127,92,250,0
1758278077.027793,31,405,209,136.10143576442695,40.23655593118382,42838.64260640048,127,92,250,0
1758278077.1430788,32,411,211,133.56263338960656,36.06236610562159,42128.33616011109,127,92,250,0
1758278077.2525249,33,410,226,133.67764616470507,31.785111524717088,41497.392612073825,127,92,250,0
1758278077.3770137,34,419,247,135.14386451713773,27.818058632003225,40847.46840308141,127,92,250,0
1758278077.5124366,35,435,283,139.59422895955143,24.621102421131678,40227.46423796895,127,92,250,0
1758278077.6614995,36,453,310,141.7636425645161,22.67919423509787,39658.994297565405,127,92,250,0
1758278077.7853155,37,464,314,140.48713886902422,21.6342247690875,39094.3757874432,127,92,250,0
1758278077.9068353,38,470,286,142.99131647842393,21.150413657099858,38660.81719783159,127,92,250,0
1758278078.050371,39,463,263,143.619639795407,20.829753384183388,38180.804651271144,127,92,250,0
1758278078.1904612,40,459,258,141.1718274100055,20.886185076709722,37677.84666725409,127,92,250,0
1758278078.3052468,41,470,278,142.57867451336946,21.741540640718547,37318.4807991881,127,92,250,0
1758278078.4520967,42,498,318,147.10039040547886,24.22771743382966,36851.877121556005,127,92,250,0
1758278078.6023173,43,522,378,153.68364735372725,28.44331296469351,36400.691221472924,127,92,250,0
1758278078.722471,44,530,444,162.76622634917624,33.61907910499889,35967.954932680695,127,92,250,0
1758278078.8666105,45,536,487,165.842803891949,39.00531745778703,35668.199929387054,127,92,250,0
1758278078.9770427,46,520,492,165.53741817204332,42.09948282061836,35264.694043515934,127,92,250,0
1758278079.123571,47,505,482,164.63306114336132,43.47707212461788,34890.51431010933,127,92,250,0
1758278079.2585592,48,499,496,163.5539565510278,44.47248437633911,34509.4378216887,127,92,250,0
1758278079.3889506,49,487,501,162.25081168114468,44.82961842566814,34140.35395881741,127,92,250,0
1758278079.4945228,50,471,487,163.033425232657,44.44209518453507,33814.15223534973,127,92,250,0
1758278079.606689,51,465,479,161.58479814504597,43.86077143057287,33560.6510859024,127,92,250,0
1758278079.7090557,52,464,484,159.43530813685564,43.28218753195222,33234.25511844772,127,92,250,0
1758278079.8197236,53,,,156.42709477578288,42.72215302622581,32906.92127981437,127,92,250,0
1758278079.9682999,54,,,153.5302967243795,42.199333213762756,32591.680198533344,127,92,250,0
1758278080.1144052,55,394,433,161.51665747988866,42.45598950698925,32507.31091115338,127,92,250,0
1758278080.2613885,56,,,158.63243145346203,42.82073026046528,33064.472796536254,127,92,250,0
1758278080.392612,57,,,155.8494063402434,43.27886911118629,33023.56240077245,127,92,250,0
1758278080.5247643,58,,,153.1623476102392,43.81661025188362,32727.380970372426,127,92,250,0
1758278080.6574192,59,,,150.56637561684533,44.42121976287252,32439.028380671363,127,92,250,0
1758278080.8845694,60,356,435,153.21547552970586,46.81342124830215,32441.786705470015,127,92,250,0
1758278081.0240633,61,,,153.07462591683958,49.14938042499406,32493.437337927247,127,92,250,0
1758278081.170677,62,425,397,161.96442938542248,51.6719976610535,32789.12970369035,127,92,250,0
1758278081.2859757,63,422,393,162.69943964502943,54.2798048010922,34036.74274530122,127,92,250,0
1758278081.419347,64,415,398,163.79264384313691,56.82914007257523,34321.26765510089,127,92,250,0
1758278081.5368726,65,413,385,165.68951855088358,59.44775209564168,34321.25467096059,127,92,250,0
1758278081.662656,66,423,382,166.89381623301367,61.77770082180815,34327.25216338612,127,92,250,0
1758278081.7812362,67,419,430,173.77843914504257,63.36519700813164,34485.61251911453,127,92,250,0
1758278081.9134793,68,417,448,175.96767478184742,64.53982262726869,34812.73447952457,127,92,250,0
1758278082.057339,69,408,440,177.09081648700095,65.53180710540914,34846.27276024379,127,92,250,0
1758278082.1901622,70,414,446,178.17359643172313,66.18655992470684,34846.96909846999,127,92,250,0
1758278082.304516,71,404,443,179.72102380460535,66.4821792546143,34849.88114530433,127,92,250,0
1758278082.4573672,72,402,464,182.06018102030518,66.22504492760649,34849.927895294815,127,92,250,0
1758278082.5992277,73,398,459,182.825211038278,65.51217853135724,34861.45978868216,127,92,250,0
1758278082.7435997,74,388,470,184.5704752907523,64.20889419272558,34874.90067615746,127,92,250,0
1758278082.8620305,75,398,475,186.17054217876822,62.376907891442364,34878.911275452614,127,92,250,0
1758278082.982947,76,,,186.17054217876822,59.881371470954896,34887.54236191955,127,92,250,0
1758278083.1257315,77,340,398,197.61368521642655,56.21317760402666,30600.55103248867,127,92,250,0
1758278083.2540452,78,,,197.61368521642655,51.47139198402215,22528.74328753542,127,92,250,0
1758278083.4111702,79,374,234,179.38157667448758,44.27681374634211,22994.749426659764,127,92,250,0
1758278083.5570314,80,,,171.2918316580132,42.39125995851118,26290.787908654478,127,92,250,0
1758278083.7203586,81,429,151,176.44523582325272,43.126587480765146,27772.45365669365,127,92,250,0
1758278083.8558493,82,431,150,171.8533599515119,44.16435362857572,28871.564393607212,127,92,250,0
1758278083.9783952,83,,,167.60564986328785,45.080286300502294,29185.420337568296,127,92,250,0
1758278084.114884,84,418,188,171.34690078058705,44.98922249789758,29257.57479539406,127,92,250,0
1758278084.2556243,85,,,169.49031072507907,44.813164864743925,29482.257520154937,127,92,250,0
1758278084.392224,86,,,169.2324813823713,44.40668885903496,29533.73412242011,127,92,250,0
1758278084.5366082,87,,,166.67170021088438,43.98013896933824,29532.14115815811,127,92,250,0
1758278084.680694,88,365,330,182.6509718331053,44.58110068604609,30285.12643995899,127,92,250,0
1758278084.8204622,89,355,291,185.6384349619869,44.78396016476373,32605.467166924107,127,92,250,0
1758278084.9488454,90,350,257,188.1958413086499,44.820824832007716,33024.96742565252,127,92,250,0
1758278085.0865517,91,342,225,191.3258527425251,45.13362025226009,33022.4837900511,127,92,250,0
1758278085.2030292,92,325,207,192.60051751509116,45.91709263646738,33019.91837960082,127,92,250,1
1758278085.3126438,93,300,205,193.3678290627008,47.17433588400709,33003.3880092695,318,154,250,1
1758278085.4595068,94,284,203,190.29810529645206,48.599107302045084,33010.311631777506,179,194,250,1
1758278085.5745208,95,268,178,190.98245354342237,50.17482058745331,33015.21978814866,139,243,250,1
1758278085.7184825,96,285,178,191.38167360804832,50.483053891423594,33046.25746744188,232,151,250,1
1758278085.9219723,97,306,182,189.16826368237474,50.123677320157206,33049.44049059947,419,262,250,1
1758278086.0524724,98,323,195,189.10887065847018,49.799890086431056,32955.63796828444,216,51,250,1
1758278086.1846519,99,323,217,191.15519591820296,49.57991720249444,32956.275072866476,520,417,250,0
1758278086.3143477,100,336,262,193.90606302439832,49.57639243529519,32990.252308074545,520,417,250,1
1758278086.4477918,101,375,295,194.75949502498565,50.21251867110895,33014.42241280791,538,272,250,1
1758278086.5883403,102,449,269,196.926970334575,49.91480975448823,32931.72814700685,295,301,250,1
1758278086.715347,103,,,187.54871400993974,49.341998693806005,33449.62011714252,348,138,250,0
1758278086.8651168,104,,,182.44342221716093,48.24549877419663,33658.34401754095,348,138,250,0
1758278086.9911106,105,,,179.87062457688484,46.35546838126282,33658.13545926787,348,138,250,0
1758278087.107523,106,,,177.78532563071553,44.632491889957365,33658.12571917635,348,138,250,0
1758278087.2385886,107,,,175.87285036442145,43.4113465902644,33631.648540976996,348,138,250,0
1758278087.3558514,108,,,174.18302226396796,41.99919710548208,33551.611639875264,348,138,250,0
1758278087.4782522,109,,,170.76977668334487,40.6503374502142,33542.13605312262,348,138,250,0
1758278087.6434572,110,517,139,184.31042681321046,41.803725574945396,33817.788891009266,348,138,250,1
1758278087.7572386,111,467,96,193.28977961897516,43.68949792536145,35101.20346525684,251,319,250,0
1758278087.8942409,112,434,90,197.43928769610974,45.13124178985049,34908.92234615662,251,319,250,0
1758278088.0169063,113,447,85,199.36382686877334,46.598738026882835,34171.358712726316,251,319,250,0
1758278088.122221,114,469,79,192.9866591557167,48.18581764682345,34025.652908542004,251,319,250,0
1758278088.2612839,115,489,80,195.42732852466628,50.59982950144885,34055.60960113361,251,319,250,0
1758278088.4118772,116,498,83,196.4950639407798,52.74265517954545,34055.612636137936,251,319,250,0
1758278088.5130174,117,492,93,198.44937357875128,54.28550495206352,34080.91817902236,251,319,250,0
1758278088.6387887,118,496,116,201.59541723241867,55.22892887116271,34031.209116565005,251,319,250,0
1758278088.749206,119,494,123,199.873568440922,55.941990869337275,33803.64581524976,251,319,250,0
1758278088.8616686,120,493,125,200.21056477573447,56.40943367976845,32556.79067639662,251,319,250,0
1758278088.9711945,121,501,119,192.65171017523403,56.84604755100641,32282.04385249151,251,319,250,0
1758278089.074831,122,508,93,196.3202631846681,57.97575098013319,32304.849224731657,251,319,250,0
1758278089.1737716,123,507,85,196.6081747406347,59.10402888807694,32622.415654970056,251,319,250,0
1758278089.2988737,124,507,87,194.98226527238936,60.03761264057076,32483.190039176065,251,319,250,0
1758278089.4130886,125,525,137,201.4614624729146,60.52425997185152,32544.32081786396,251,319,250,0
1758278089.5345309,126,,,194.5768395608857,61.02196940460266,33593.21421700315,251,319,250,0
1758278089.6411479,127,,,192.25564414819354,61.00869320303096,33928.00992491362,251,319,250,0
1758278089.7815313,128,,,190.83693599040296,60.513319206631834,33925.01874683228,251,319,250,0
1758278089.9233594,129,,,189.75415604568084,60.06403298640564,33924.97072227935,251,319,250,0
1758278090.0498729,130,,,188.20672867279862,59.334835928484566,33913.12038454816,251,319,250,0
1758278090.1966684,131,,,185.86757145709876,58.49809446483916,33899.29815855944,251,319,250,0
1758278090.3135746,132,,,185.10254143912596,56.69164274664639,33895.171648095595,251,319,250,0
1758278090.436624,133,,,183.3572771866517,54.62637186199461,33886.28779845954,251,319,250,0
1758278090.5478218,134,,,181.75721029863575,51.35349908762945,33498.698285494575,251,319,250,0
1758278090.6648374,135,,,181.75721029863575,46.89078660716487,31871.891294196957,251,319,250,0
1758278090.768156,136,,,170.31406726097745,41.07047788427204,30211.039474022728,251,319,250,0
1758278090.8821137,137,,,170.31406726097742,37.90794222368153,27366.98360047422,251,319,250,0
1758278091.0921726,138,,,152.2471263854865,34.03870528814379,25860.899008362543,251,319,250,0
1758278091.2592583,139,,,152.2471263854865,34.75174461664474,24615.58673719407,251,319,250,0
1758278091.3947978,140,,,141.91442488384448,35.63135944855246,24184.623853533958,251,319,250,0
1758278091.5083036,141,,,141.6347048028228,35.013303831698416,24082.25644733472,251,319,250,0
1758278091.6266222,142,,,141.6347048028228,34.452347599506965,23748.3152994153,251,319,250,0
1758278091.758024,143,,,136.6473696872217,33.99312738212074,23661.627232696857,251,319,250,0
1758278091.8822255,144,,,136.6473696872217,34.22015407373206,23661.627232696857,251,319,250,0
1758278091.9989667,145,,,136.6473696872217,34.67650100887935,22689.886697010803,251,319,250,0
1758278092.1229339,146,,,136.6473696872217,35.35531995554736,19195.631622011326,251,319,250,0
1758278092.25389,147,,,118.81802385370462,36.244816933725154,18398.3486598273,251,319,250,0
1758278092.3835928,148,,,113.93564629311136,37.38434051979803,18398.296194224247,251,319,250,0
1758278092.5206425,149,,,109.39868705646403,39.18721574041006,18398.270383776176,251,319,250,0
1758278092.640621,150,,,105.33884918580624,41.26868845303902,18392.550061539674,251,319,250,0
1758278092.7828534,151,,,101.7360817866663,43.36287710646638,18372.225718028527,251,319,250,0
1758278092.9340448,152,,,97.85810803316824,45.16805433615723,18212.4279604733,251,319,250,0
1758278093.0584342,153,,,95.99721112142345,46.262489376284435,18093.17304307321,251,319,250,0
1758278093.1749394,154,,,91.62314899753314,46.557516469089705,18083.510623535978,251,319,250,0
1758278093.306174,155,,,89.62167459678318,45.81231568603153,18075.934919943542,251,319,250,0
1758278093.4301696,156,,,87.84108642031754,45.198620842266536,18070.72411750893,251,319,250,0
1758278093.5469668,157,,,85.06156544692101,44.88550354982779,18007.16373870771,251,319,250,0
1758278093.6919568,158,,,82.24054282482642,44.70471591121888,17958.066591151808,251,319,250,0
1758278093.806553,159,,,76.11929336866619,43.90946435190626,17928.9791972022,251,319,250,0
1758278093.9044917,160,,,69.63042506329977,42.201304346067495,16936.47903986684,251,319,250,0
1758278094.0348277,161,,,60.171755869300966,40.027184310570966,16484.65860007537,251,319,250,0
1758278094.1485178,162,,,60.171755869300966,39.64848425284863,16484.658600075374,251,319,250,0
1758278094.2930877,163,,,60.17175586930096,38.85601552557378,16484.658600075374,251,319,250,0
1758278094.410021,164,,,60.171755869300966,37.57288012443992,16484.658600075374,251,319,250,0
1758278094.5235868,165,,,60.171755869300966,35.69614238332744,16484.65860007537,251,319,250,0
1758278094.674329,166,,,60.171755869300966,33.08370108674906,16484.658600075374,251,319,250,0
1758278094.8181074,167,,,60.17175586930096,29.523462295401874,15911.311008950823,251,319,250,0
1758278094.9661849,168,,,60.171755869300966,24.63173017609382,12827.984021033295,251,319,250,0
1758278095.1123183,169,,,45.120030421393146,17.410701700530062,12825.378341673604,251,319,250,0
1758278095.2683694,170,303,423,74.61965007346937,46.54066280811975,17931.36530693542,251,319,250,1
1758278095.3796775,171,,,70.47014199633483,61.51981381509809,46051.38347909777,427,344,250,0
1758278095.525308,172,305,418,69.17235386652735,71.239269866237,49868.76345023588,427,344,250,1
1758278095.6354487,173,306,422,66.13688977199791,78.37584232899752,49869.66598477263,260,365,250,1
1758278095.7504604,174,,,63.69622040304831,83.38793262197163,49851.9661872897,220,198,250,0
1758278095.9170454,175,305,419,62.950230261461236,86.66388766754386,49853.17112866543,220,198,250,1
1758278096.0606093,176,304,416,61.3692588680062,88.59081726898857,49814.272180041226,523,368,250,1
1758278096.2620199,177,302,414,58.461233764395885,89.5993339787572,49807.95453590241,535,256,250,0
1758278096.389871,178,,,57.343731169672246,89.83014974574367,49791.46078872337,535,256,250,0
1758278096.5244715,179,,,57.00673483485976,89.33363037836979,49776.019119657096,535,256,250,0
1758278096.6706333,180,302,418,55.92307963796815,88.25045302864312,49564.27529659744,535,256,250,0
1758278096.7918415,181,303,416,51.83219702985215,86.45731965365107,49546.599572893596,535,256,250,0
1758278096.9218535,182,,,50.451081275778115,83.95008655731675,49276.2775825073,535,256,250,0
1758278097.0447512,183,,,50.180116036276814,80.90544527073595,48543.29304247679,535,256,250,0
1758278097.1926858,184,371,214,66.71377267765297,78.40303918285375,49090.06655902886,535,256,250,1
1758278097.319812,185,332,260,74.75429969826536,75.22358669209102,52309.34691520899,391,281,250,1
1758278097.4506333,186,,,74.75429969826536,72.0327641407876,52463.97184325663,215,282,250,0
1758278097.5767837,187,,,74.75429969826536,68.85790378167913,52601.947616187965,215,282,250,0
1758278097.7013257,188,,,74.75429969826536,65.7286804213206,52601.947616187965,215,282,250,0
1758278097.8122082,189,,,74.75429969826536,62.67754253363658,52601.947616187965,215,282,250,0
1758278097.9672403,190,,,74.75429969826536,59.74008528784057,52601.947616187965,215,282,250,0
1758278098.0993845,191,,,74.75429969826536,56.95527494032638,52601.947616187965,215,282,250,0
1758278098.2546275,192,,,74.75429969826536,54.36538375036174,52601.947616187965,215,282,250,0
1758278098.4073572,193,300,416,92.42683968555106,51.586426295386964,52934.09569587942,215,282,250,1
1758278098.5375516,194,298,416,92.68720647877575,48.86482663908835,55010.97812555576,309,408,250,1
1758278098.6432996,195,300,415,93.04560076907201,46.21879385746885,55903.906018824906,565,348,250,0
1758278098.76974,196,301,417,93.34534214731521,43.77679966012836,55903.97211205257,565,348,250,0
1758278098.8892417,197,,,93.34534214731521,41.60949651032612,55904.13196990028,565,348,250,0
1758278099.0363395,198,,,93.34534214731522,39.80434666014269,55904.29078367386,565,348,250,0
1758278099.204943,199,,,93.34534214731521,38.444193567667526,55904.29078367386,565,348,250,0
1758278099.3361459,200,,,93.34534214731521,37.59759082088927,55904.29078367386,565,348,250,0
1758278099.4574661,201,,,93.34534214731521,37.30776116303241,55904.29078367386,565,348,250,0
1758278099.6057518,202,559,238,129.23740322701266,36.86507675755158,57341.132958226604,565,348,250,1
1758278099.7216551,203,,,129.23740322701266,36.430363023511546,68350.59876056995,316,347,250,0
1758278099.8910744,204,,,129.23740322701266,36.0025486406928,69827.22211494113,316,347,250,0
1758278100.0760748,205,566,238,129.87872105776367,35.52104634433369,69827.37565782921,316,347,250,0
1758278100.198763,206,,,129.87872105776367,35.04309790601479,69829.57139906203,316,347,250,0
1758278100.3308268,207,,,129.87872105776367,34.567756339785824,69830.25646396868,316,347,250,0
1758278100.4711013,208,,,129.87872105776367,34.093863333169196,69830.25646396868,316,347,250,0
1758278100.6108358,209,,,129.87872105776367,33.62003854763553,69830.25646396868,316,347,250,0
1758278100.7608178,210,,,129.87872105776367,33.144668277455686,69830.25646396868,316,347,250,0
1758278100.9017484,211,,,129.87872105776367,32.66589303503073,69830.25646396866,316,347,250,0
1758278101.0643218,212,,,129.87872105776367,32.181593483721215,69830.25646396868,316,347,250,0
1758278101.1895409,213,,,129.87872105776367,31.68937395445718,69830.25646396868,316,347,250,0
1758278101.3940845,214,,,129.87872105776367,31.18654254549371,69830.25646396868,316,347,250,0
1758278101.5401735,215,,,129.87872105776367,30.670086493525893,69830.25646396866,316,347,250,0
1758278101.6754372,216,,,129.87872105776367,30.136641085259075,69830.25646396868,316,347,250,0
1758278101.8481743,217,325,351,155.99625917602836,30.88097709007242,70164.48168241659,316,347,250,1
1758278101.977445,218,,,155.99625917602836,32.16570934168951,73342.00165449655,63,271,250,0
1758278102.1482086,219,560,34,195.1628872344282,36.465513773723764,75952.67464625675,63,271,250,0
1758278102.297405,220,562,21,196.6571010088475,40.81194130367013,80036.49421710632,63,271,250,0
1758278102.4184868,221,,,196.6571010088475,44.51337098616634,81523.60889016993,63,271,250,0
1758278102.560339,222,,,196.6571010088475,47.71874086400392,81526.4435696751,63,271,250,0
1758278102.686673,223,,,196.6571010088475,50.52126386085225,81526.4435696751,63,271,250,0
1758278102.8272288,224,,,196.65710100884752,52.98368993863691,81526.4435696751,63,271,250,0
1758278102.9655864,225,,,196.6571010088475,55.15044993298082,81526.4435696751,63,271,250,0
1758278103.0907917,226,,,196.6571010088475,57.05415841134323,81526.4435696751,63,271,250,0
1758278103.223183,227,,,196.6571010088475,58.71938069966073,80543.89040153279,63,271,250,0
1758278103.3663156,228,,,196.65710100884752,60.16494893318496,68421.39837443554,63,271,250,0
1758278103.4923766,229,,,157.33386892864806,61.40545293413318,65675.60139309191,63,271,250,0
1758278103.6634526,230,,,157.33386892864806,60.78622104905389,65674.91449746421,63,271,250,0
1758278103.7846923,231,,,156.7071178857919,60.198396109206676,65673.81732330892,63,271,250,0
